code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,all_activity_sumclick,after_clicks_sum,before_clicks_sum,forumng_clicks_sum,homepage_clicks_sum,oucontent_clicks_sum,subpage_clicks_sum,url_clicks_sum,resource_clicks_sum,glossary_clicks_sum,dataplus_clicks_sum,oucollaborate_clicks_sum,quiz_clicks_sum,ouelluminate_clicks_sum,sharedsubpage_clicks_sum,questionnaire_clicks_sum,page_clicks_sum,externalquiz_clicks_sum,ouwiki_clicks_sum,dualpane_clicks_sum,repeatactivity_clicks_sum,folder_clicks_sum,htmlactivity_clicks_sum,date_registration,module_presentation_length,CMA_sumScore,TMA_sumScore,Exam_sumScore
6,1,1,5,0,2,0,0,30,0,Fail,44,44,0,0,17,17,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,261,0,170,0
6,1,0,7,0,6,0,0,30,1,Fail,476,408,68,166,84,99,18,0,21,14,0,0,74,0,0,0,0,0,0,0,0,0,0,25,261,240,130,0
6,1,0,0,0,7,1,0,30,0,Pass,1422,1384,38,124,401,587,64,0,115,24,0,0,107,0,0,0,0,0,0,0,0,0,0,36,261,600,240,0
6,1,0,1,0,5,0,0,30,0,Fail,82,64,18,0,32,12,21,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,261,0,45,0
6,1,1,7,0,3,1,0,30,0,Pass,593,593,0,100,100,273,9,0,12,3,0,0,96,0,0,0,0,0,0,0,0,0,0,35,261,600,237,0
6,1,0,3,0,1,1,0,30,0,Fail,157,135,22,7,30,55,18,0,31,8,0,0,8,0,0,0,0,0,0,0,0,0,0,23,261,0,75,0
6,1,0,8,0,9,1,0,30,0,Pass,332,332,0,9,69,142,22,0,16,1,0,0,73,0,0,0,0,0,0,0,0,0,0,36,261,360,275,0
6,1,0,11,0,4,1,0,30,0,Pass,1105,1105,0,90,214,569,31,0,90,1,0,0,110,0,0,0,0,0,0,0,0,0,0,36,261,560,250,0
6,1,0,1,0,9,0,0,30,0,Fail,142,138,4,1,74,25,10,0,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,261,0,55,0
6,1,0,3,0,5,1,0,30,0,Fail,4,4,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,261,0,0,0
6,1,0,8,0,1,0,0,30,0,Pass,349,349,0,29,79,89,24,0,29,1,0,0,98,0,0,0,0,0,0,0,0,0,0,21,261,360,234,0
6,1,1,0,1,7,0,0,30,0,Distinction,504,504,0,12,53,308,6,0,33,0,0,0,92,0,0,0,0,0,0,0,0,0,0,36,261,580,255,0
6,1,0,8,0,8,1,0,30,0,Distinction,1320,1315,5,217,275,560,26,0,67,15,0,0,160,0,0,0,0,0,0,0,0,0,0,29,261,400,188,0
6,1,0,1,0,3,0,0,30,0,Pass,653,653,0,157,127,226,15,0,19,0,0,0,109,0,0,0,0,0,0,0,0,0,0,23,261,380,239,0
6,1,1,0,0,3,0,0,30,0,Fail,10,0,10,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,261,0,0,0
6,1,0,1,0,4,0,0,60,0,Distinction,526,519,7,17,143,231,17,0,31,2,0,0,85,0,0,0,0,0,0,0,0,0,0,24,261,560,223,0
6,1,1,3,0,1,1,0,30,0,Pass,828,828,0,19,125,529,31,0,25,3,0,0,96,0,0,0,0,0,0,0,0,0,0,25,261,500,175,0
6,1,0,8,0,5,1,0,30,0,Pass,308,305,3,20,77,98,20,0,8,0,0,0,85,0,0,0,0,0,0,0,0,0,0,35,261,400,253,0
6,1,0,0,0,8,1,0,30,0,Pass,1553,1529,24,882,370,217,6,0,6,0,0,0,72,0,0,0,0,0,0,0,0,0,0,131,261,360,225,0
6,1,0,11,0,0,1,0,30,0,Pass,1795,1767,28,720,411,494,10,0,11,3,0,0,146,0,0,0,0,0,0,0,0,0,0,28,261,560,260,0
6,1,0,12,0,2,1,0,30,0,Fail,249,232,17,47,64,52,30,0,36,2,0,0,18,0,0,0,0,0,0,0,0,0,0,72,261,100,50,0
6,1,0,0,0,6,1,0,30,0,Pass,708,651,57,95,82,372,18,0,31,13,0,0,97,0,0,0,0,0,0,0,0,0,0,39,261,480,265,0
6,1,0,0,0,2,1,0,30,0,Fail,6,0,6,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,261,0,0,0
6,1,0,3,0,2,1,0,30,0,Fail,41,41,0,0,11,21,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,261,0,0,0
6,1,1,3,0,9,1,0,30,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,261,0,0,0
6,1,1,7,0,7,1,0,30,0,Pass,396,394,2,0,73,178,13,0,25,1,0,0,106,0,0,0,0,0,0,0,0,0,0,24,261,600,228,0
6,1,0,9,0,8,1,0,30,0,Distinction,2213,2060,153,1095,523,398,28,0,39,4,0,0,126,0,0,0,0,0,0,0,0,0,0,70,261,560,255,0
6,1,0,7,0,5,1,0,60,0,Fail,549,543,6,66,109,221,17,0,21,4,0,0,111,0,0,0,0,0,0,0,0,0,0,78,261,540,211,0
6,1,0,7,0,7,1,0,30,0,Distinction,1049,1049,0,416,171,291,28,0,7,6,0,0,130,0,0,0,0,0,0,0,0,0,0,45,261,600,198,0
6,1,0,7,0,3,1,0,30,0,Pass,243,243,0,0,36,119,1,0,5,0,0,0,82,0,0,0,0,0,0,0,0,0,0,29,261,600,215,0
6,1,1,1,0,4,1,0,30,0,Pass,400,400,0,173,55,60,30,0,13,0,0,0,69,0,0,0,0,0,0,0,0,0,0,35,261,440,172,0
6,1,1,0,0,5,1,0,60,0,Pass,465,465,0,76,67,171,2,0,2,15,0,0,132,0,0,0,0,0,0,0,0,0,0,23,261,600,242,0
6,1,0,1,0,3,1,0,30,1,Fail,106,87,19,8,14,27,14,0,22,0,0,0,21,0,0,0,0,0,0,0,0,0,0,73,261,0,0,0
6,1,0,8,0,8,1,0,30,1,Fail,18,18,0,0,9,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,261,0,75,0
6,1,0,4,0,6,1,0,60,0,Pass,1158,1143,15,33,218,542,34,0,20,52,0,0,259,0,0,0,0,0,0,0,0,0,0,38,261,540,155,0
6,1,0,12,0,7,1,0,90,0,Distinction,1091,1091,0,257,122,588,22,0,22,3,0,0,77,0,0,0,0,0,0,0,0,0,0,94,261,460,175,0
6,1,0,3,0,8,1,0,30,0,Withdrawn,63,39,24,19,12,24,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,261,0,0,0
6,1,0,4,0,4,1,0,30,0,Fail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,261,0,0,0
6,1,0,3,0,1,1,0,30,1,Pass,689,673,16,17,206,227,16,0,34,1,0,0,188,0,0,0,0,0,0,0,0,0,0,37,261,480,140,0
6,1,0,5,0,8,1,0,60,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,261,0,0,0
6,1,0,11,0,2,0,0,30,0,Pass,2274,2263,11,826,552,632,24,0,61,16,0,0,163,0,0,0,0,0,0,0,0,0,0,49,261,560,235,0
6,1,1,7,0,0,0,0,30,0,Fail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,261,0,0,0
6,1,0,5,0,6,0,0,30,0,Fail,86,86,0,0,20,4,1,0,1,0,0,0,60,0,0,0,0,0,0,0,0,0,0,29,261,212,105,0
6,1,0,9,0,3,1,0,45,0,Distinction,1394,1392,2,394,278,517,23,0,80,6,0,0,96,0,0,0,0,0,0,0,0,0,0,163,261,540,229,0
6,1,0,8,0,4,1,0,30,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,261,0,0,0
6,1,0,11,0,1,1,0,30,0,Fail,68,65,3,12,18,10,16,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,261,0,45,0
6,1,0,12,0,0,1,0,30,0,Fail,5,5,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,261,0,0,0
6,1,0,0,0,3,0,0,30,0,Distinction,1216,1207,9,592,312,158,32,0,29,2,0,0,91,0,0,0,0,0,0,0,0,0,0,66,261,600,240,0
6,1,0,4,0,1,1,0,30,0,Distinction,935,875,60,66,236,461,15,0,31,0,0,0,126,0,0,0,0,0,0,0,0,0,0,142,261,540,188,0
6,1,0,12,0,0,0,0,30,0,Pass,720,696,24,5,190,384,18,0,38,0,0,0,85,0,0,0,0,0,0,0,0,0,0,37,261,540,235,0
6,1,1,7,0,7,1,0,30,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,261,0,0,0
6,1,1,3,0,8,1,0,90,0,Pass,635,624,11,135,100,255,21,0,26,4,0,0,94,0,0,0,0,0,0,0,0,0,0,120,261,540,235,0
6,1,1,0,0,2,0,0,30,0,Pass,253,253,0,0,31,71,41,0,11,1,0,0,98,0,0,0,0,0,0,0,0,0,0,37,261,380,202,0
6,1,0,12,0,4,1,0,30,0,Fail,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,261,0,0,0
6,1,0,8,0,9,1,0,30,1,Fail,3748,3625,123,2553,437,457,101,0,77,7,0,0,116,0,0,0,0,0,0,0,0,0,0,38,261,480,102,0
6,1,1,5,0,0,1,0,30,1,Fail,662,603,59,15,187,276,54,0,127,2,0,0,1,0,0,0,0,0,0,0,0,0,0,101,261,0,195,0
6,1,0,1,0,9,1,0,30,0,Pass,259,259,0,35,46,42,20,0,13,0,0,0,103,0,0,0,0,0,0,0,0,0,0,25,261,400,177,0
6,1,0,11,0,6,0,0,30,0,Pass,1411,1338,73,607,366,248,35,0,12,10,0,0,133,0,0,0,0,0,0,0,0,0,0,38,261,460,256,0
6,1,0,5,0,6,1,0,30,0,Distinction,1017,921,96,389,158,280,14,0,13,0,0,0,163,0,0,0,0,0,0,0,0,0,0,101,261,580,230,0
6,1,1,3,0,0,1,0,30,0,Fail,1652,1351,301,354,337,641,114,0,173,10,0,0,23,0,0,0,0,0,0,0,0,0,0,37,261,100,80,0
6,1,0,1,0,3,0,0,30,0,Pass,274,248,26,44,56,49,21,0,10,0,0,0,94,0,0,0,0,0,0,0,0,0,0,28,261,560,185,0
6,1,0,5,0,0,0,0,30,0,Fail,84,64,20,29,34,2,7,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,261,0,0,0
6,1,0,12,1,3,1,0,30,0,Fail,609,609,0,12,176,226,14,0,67,1,0,0,113,0,0,0,0,0,0,0,0,0,0,35,261,292,132,0
6,1,0,9,0,5,0,0,30,0,Pass,446,416,30,127,115,140,6,0,9,0,0,0,49,0,0,0,0,0,0,0,0,0,0,142,261,400,243,0
6,1,0,3,1,4,0,0,30,0,Fail,181,167,14,17,87,11,1,0,5,1,0,0,59,0,0,0,0,0,0,0,0,0,0,51,261,220,142,0
6,1,0,7,0,9,1,0,30,1,Pass,769,707,62,252,106,278,13,0,17,0,0,0,103,0,0,0,0,0,0,0,0,0,0,53,261,320,230,0
6,1,0,5,0,3,0,0,30,0,Fail,321,321,0,26,65,75,55,0,69,4,0,0,27,0,0,0,0,0,0,0,0,0,0,123,261,100,60,0
6,1,0,8,0,1,1,0,30,0,Withdrawn,219,152,67,46,38,66,22,0,21,1,0,0,25,0,0,0,0,0,0,0,0,0,0,37,261,100,70,0
6,1,0,7,0,5,1,0,30,0,Pass,491,491,0,47,115,187,23,0,13,1,0,0,105,0,0,0,0,0,0,0,0,0,0,23,261,360,242,0
6,1,1,11,1,2,0,0,30,0,Pass,407,407,0,148,110,83,6,0,8,0,0,0,52,0,0,0,0,0,0,0,0,0,0,38,261,400,238,0
6,1,0,3,0,6,0,0,30,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,261,0,0,0
6,1,0,11,0,0,0,0,30,0,Distinction,1243,971,272,156,459,315,45,0,73,19,0,0,176,0,0,0,0,0,0,0,0,0,0,150,261,600,258,0
6,1,0,0,0,2,1,0,30,0,Pass,530,530,0,63,81,208,17,0,8,1,0,0,152,0,0,0,0,0,0,0,0,0,0,59,261,440,233,0
6,1,1,0,0,2,1,0,60,0,Fail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,261,0,0,0
6,1,0,8,0,3,0,0,90,0,Fail,289,251,38,124,78,25,17,0,31,0,0,0,14,0,0,0,0,0,0,0,0,0,0,20,261,100,70,0
6,1,0,8,0,4,1,0,30,1,Fail,381,332,49,55,98,130,25,0,36,0,0,0,37,0,0,0,0,0,0,0,0,0,0,45,261,200,210,0
6,1,0,1,0,6,0,0,30,1,Distinction,1083,781,302,572,206,179,34,0,20,0,0,0,72,0,0,0,0,0,0,0,0,0,0,179,261,380,225,0
6,1,0,3,0,3,1,0,60,1,Pass,959,913,46,99,199,522,12,0,21,0,0,0,106,0,0,0,0,0,0,0,0,0,0,102,261,400,226,0
6,1,0,9,0,5,0,0,30,0,Fail,209,209,0,15,39,89,5,0,8,0,0,0,53,0,0,0,0,0,0,0,0,0,0,58,261,300,155,0
6,1,0,11,0,8,0,0,30,0,Fail,817,754,63,59,187,335,51,0,56,0,0,0,129,0,0,0,0,0,0,0,0,0,0,23,261,520,250,0
6,1,0,8,0,5,0,0,30,0,Fail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,261,0,0,0
6,1,1,3,0,4,1,0,30,0,Fail,19,19,0,12,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,261,0,0,0
6,1,0,0,0,8,1,0,30,0,Pass,523,523,0,84,117,197,9,0,10,0,0,0,106,0,0,0,0,0,0,0,0,0,0,86,261,600,165,0
6,1,0,4,0,1,0,0,30,0,Fail,22,0,22,4,9,1,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87,261,0,0,0
6,1,0,5,0,1,0,0,30,1,Fail,71,69,2,0,24,0,29,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,261,0,69,0
6,1,0,9,0,3,1,0,30,0,Pass,1224,1224,0,223,203,615,5,0,19,1,0,0,158,0,0,0,0,0,0,0,0,0,0,31,261,560,223,0
6,1,0,3,0,1,1,0,30,0,Fail,68,66,2,2,21,9,8,0,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,27,261,60,140,0
6,1,0,0,0,6,1,0,30,0,Pass,989,989,0,167,210,299,46,0,36,102,0,0,129,0,0,0,0,0,0,0,0,0,0,88,261,560,195,0
6,1,0,7,0,3,0,0,30,0,Pass,469,465,4,46,138,172,6,0,8,0,0,0,99,0,0,0,0,0,0,0,0,0,0,151,261,380,225,0
6,1,1,9,0,4,1,0,30,0,Pass,297,290,7,7,36,130,18,0,10,0,0,0,96,0,0,0,0,0,0,0,0,0,0,81,261,440,245,0
6,1,0,9,0,3,0,0,30,0,Pass,704,704,0,24,163,268,29,0,74,0,0,0,146,0,0,0,0,0,0,0,0,0,0,121,261,400,175,0
6,1,0,11,0,5,1,0,30,0,Fail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,261,0,0,0
6,1,0,3,0,1,0,0,30,0,Fail,14,3,11,0,10,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,261,0,0,0
6,1,0,0,0,6,0,0,30,1,Pass,873,851,22,53,166,373,57,0,75,6,0,0,143,0,0,0,0,0,0,0,0,0,0,23,261,540,240,0
6,1,1,12,0,4,0,0,30,0,Pass,1389,1350,39,475,266,401,45,0,107,2,0,0,93,0,0,0,0,0,0,0,0,0,0,38,261,600,219,0
6,1,0,1,0,2,1,0,30,0,Withdrawn,230,230,0,136,35,26,18,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,261,0,80,0
6,1,0,5,0,0,0,0,30,0,Fail,96,91,5,4,38,17,10,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,261,0,0,0
6,1,0,8,0,1,1,0,30,0,Distinction,855,788,67,369,174,147,25,0,14,1,0,0,125,0,0,0,0,0,0,0,0,0,0,100,261,580,233,0
6,1,0,9,0,3,1,0,30,0,Fail,32,32,0,2,8,13,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,261,0,55,0
6,2,0,12,0,1,0,0,30,1,Pass,184,172,12,14,46,9,5,0,8,0,0,0,102,0,0,0,0,0,0,0,0,0,0,25,241,380,120,0
6,2,0,8,0,2,0,0,30,0,Pass,760,755,5,96,125,326,30,0,19,0,0,0,164,0,0,0,0,0,0,0,0,0,0,93,241,440,207,0
6,2,1,9,0,4,1,0,30,0,Pass,3873,3707,166,1974,925,733,60,0,34,10,0,0,137,0,0,0,0,0,0,0,0,0,0,47,241,580,223,0
6,2,0,0,0,5,0,0,30,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,241,0,0,0
6,2,0,11,0,0,0,0,30,1,Pass,965,868,97,111,212,411,40,0,54,4,0,0,133,0,0,0,0,0,0,0,0,0,0,12,241,520,200,0
6,2,1,12,0,5,0,0,30,0,Pass,1362,1362,0,196,221,797,23,0,20,0,0,0,105,0,0,0,0,0,0,0,0,0,0,74,241,540,226,0
6,2,1,3,0,1,1,0,30,0,Pass,827,827,0,24,153,394,57,0,57,3,0,0,139,0,0,0,0,0,0,0,0,0,0,45,241,472,172,0
6,2,0,5,0,1,0,1,60,0,Withdrawn,310,281,29,71,91,36,32,0,54,0,0,0,26,0,0,0,0,0,0,0,0,0,0,60,241,100,68,0
6,2,0,7,0,9,0,0,30,0,Pass,589,570,19,24,141,277,17,0,18,0,0,0,112,0,0,0,0,0,0,0,0,0,0,60,241,540,205,0
6,2,0,8,0,3,0,0,30,0,Pass,199,199,0,0,34,57,13,0,4,0,0,0,91,0,0,0,0,0,0,0,0,0,0,25,241,500,225,0
6,2,0,11,0,0,0,0,30,0,Pass,969,969,0,74,202,424,41,0,90,3,0,0,135,0,0,0,0,0,0,0,0,0,0,17,241,600,177,0
6,2,0,0,0,4,0,0,30,0,Pass,276,248,28,12,27,70,24,0,6,0,0,0,137,0,0,0,0,0,0,0,0,0,0,8,241,580,165,0
6,2,0,12,0,1,0,0,30,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,241,0,0,0
6,2,1,0,0,6,0,1,60,0,Distinction,474,454,20,38,112,216,29,0,10,0,0,0,69,0,0,0,0,0,0,0,0,0,0,10,241,480,231,0
6,2,0,1,0,2,0,0,30,0,Pass,531,524,7,111,111,172,24,0,25,2,0,0,86,0,0,0,0,0,0,0,0,0,0,65,241,340,157,0
6,2,1,8,0,2,1,0,30,0,Fail,125,125,0,0,17,103,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,241,0,178,0
6,2,0,3,0,7,1,0,30,0,Fail,634,599,35,9,164,165,96,0,125,2,0,0,73,0,0,0,0,0,0,0,0,0,0,43,241,80,154,0
6,2,1,5,1,5,1,0,30,0,Pass,928,928,0,281,169,320,24,0,35,0,0,0,99,0,0,0,0,0,0,0,0,0,0,24,241,560,260,0
6,2,0,11,0,2,0,0,30,0,Fail,168,168,0,44,25,23,4,0,55,0,0,0,17,0,0,0,0,0,0,0,0,0,0,11,241,100,145,0
6,2,1,0,0,5,1,0,60,0,Pass,1235,1183,52,208,337,356,118,0,24,6,0,0,186,0,0,0,0,0,0,0,0,0,0,106,241,600,227,0
6,2,0,11,0,1,1,0,30,0,Pass,762,738,24,367,107,191,11,0,3,1,0,0,82,0,0,0,0,0,0,0,0,0,0,10,241,600,229,0
6,2,0,0,0,3,0,1,60,1,Pass,1131,1116,15,120,241,504,21,0,39,5,0,0,201,0,0,0,0,0,0,0,0,0,0,95,241,560,196,0
6,2,0,5,0,5,0,0,30,0,Fail,259,258,1,23,66,136,22,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,241,0,135,0
6,2,0,11,0,2,0,1,60,0,Fail,5,2,3,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,241,0,0,0
6,2,0,4,0,4,1,0,30,0,Distinction,381,381,0,34,78,148,13,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,22,241,520,231,0
6,2,0,12,0,6,0,0,30,0,Fail,444,298,146,228,118,56,18,0,9,1,0,0,14,0,0,0,0,0,0,0,0,0,0,11,241,100,130,0
6,2,0,11,0,3,0,0,30,0,Pass,429,429,0,64,82,103,18,0,13,0,0,0,149,0,0,0,0,0,0,0,0,0,0,46,241,480,201,0
6,2,0,0,1,3,0,0,30,0,Pass,572,571,1,12,115,247,23,0,37,0,0,0,138,0,0,0,0,0,0,0,0,0,0,8,241,560,254,0
6,2,0,0,0,7,1,0,30,0,Distinction,481,481,0,54,100,120,31,0,63,9,0,0,104,0,0,0,0,0,0,0,0,0,0,24,241,580,210,0
6,2,0,4,0,2,0,0,90,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,241,0,0,0
6,2,0,9,0,2,0,0,30,1,Fail,56,56,0,7,21,12,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,241,0,0,0
6,2,0,0,0,6,0,0,30,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,241,0,0,0
6,2,0,3,0,6,1,0,30,0,Withdrawn,12,12,0,2,6,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,241,0,0,0
6,2,0,8,0,5,0,0,30,0,Distinction,238,238,0,0,62,59,19,0,15,1,0,0,82,0,0,0,0,0,0,0,0,0,0,73,241,460,211,0
6,2,0,0,0,8,0,0,30,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,241,0,0,0
6,2,0,8,0,9,1,1,60,1,Fail,5,5,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,241,0,0,0
6,2,0,3,0,8,1,0,30,0,Pass,515,515,0,0,148,164,31,0,21,0,0,0,151,0,0,0,0,0,0,0,0,0,0,26,241,500,204,0
6,2,0,8,0,3,1,0,30,0,Fail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,241,0,0,0
6,2,1,5,1,0,1,0,90,0,Distinction,2105,2105,0,773,535,537,49,0,16,4,0,0,191,0,0,0,0,0,0,0,0,0,0,10,241,588,247,0
6,2,0,12,0,0,0,0,30,0,Fail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,241,0,0,0
6,2,0,7,0,1,1,0,30,1,Pass,859,823,36,137,233,224,51,0,54,1,0,0,159,0,0,0,0,0,0,0,0,0,0,54,241,540,185,0
6,2,1,3,0,9,1,0,30,0,Fail,235,211,24,0,44,105,7,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,241,0,135,0
6,2,1,5,0,1,0,0,30,0,Pass,241,240,1,0,55,68,7,0,10,0,0,0,101,0,0,0,0,0,0,0,0,0,0,22,241,520,191,0
6,2,0,3,0,1,0,0,30,0,Distinction,647,647,0,62,153,205,23,0,83,1,0,0,120,0,0,0,0,0,0,0,0,0,0,16,241,560,240,0
6,2,0,1,0,1,0,0,30,0,Withdrawn,295,289,6,106,79,52,28,0,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,54,241,0,50,0
6,2,1,1,0,6,1,0,30,0,Fail,623,623,0,72,173,123,45,0,47,2,0,0,161,0,0,0,0,0,0,0,0,0,0,67,241,440,164,0
6,2,1,11,0,4,0,0,30,1,Fail,3,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,241,0,70,0
6,2,1,11,0,7,1,0,30,0,Fail,189,151,38,49,41,54,7,0,10,3,0,0,25,0,0,0,0,0,0,0,0,0,0,17,241,100,50,0
6,2,0,11,0,1,0,0,30,1,Distinction,658,654,4,209,126,150,41,0,32,3,0,0,97,0,0,0,0,0,0,0,0,0,0,4,241,360,233,0
6,2,0,8,0,9,0,0,30,0,Fail,131,113,18,20,46,35,11,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,241,0,0,0
6,2,0,5,0,4,1,0,30,0,Fail,13,6,7,0,8,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,241,0,0,0
6,2,0,9,0,5,0,0,30,1,Fail,304,269,35,25,112,59,22,0,65,0,0,0,21,0,0,0,0,0,0,0,0,0,0,57,241,100,80,0
6,2,0,12,0,1,0,0,30,0,Pass,495,458,37,121,72,198,17,0,4,0,0,0,83,0,0,0,0,0,0,0,0,0,0,71,241,400,210,0
6,2,1,8,0,4,1,0,30,1,Fail,28,23,5,0,14,9,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,241,0,0,0
6,2,0,8,0,2,1,0,30,0,Pass,1486,1485,1,269,295,594,66,0,84,5,0,0,173,0,0,0,0,0,0,0,0,0,0,40,241,580,170,0
6,2,0,7,0,5,1,0,30,0,Distinction,271,260,11,23,73,57,9,0,11,0,0,0,98,0,0,0,0,0,0,0,0,0,0,46,241,380,209,0
6,2,0,9,0,0,0,0,30,0,Pass,753,690,63,156,152,200,10,0,169,2,0,0,64,0,0,0,0,0,0,0,0,0,0,17,241,380,178,0
6,2,0,3,0,1,1,1,60,1,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,241,0,0,0
6,2,0,11,0,0,0,1,60,0,Pass,456,456,0,3,51,177,15,0,31,8,0,0,171,0,0,0,0,0,0,0,0,0,0,34,241,492,168,0
6,2,0,11,0,1,0,0,30,1,Fail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,241,0,0,0
6,2,0,7,0,9,0,0,30,0,Withdrawn,223,175,48,13,34,47,14,0,83,3,0,0,29,0,0,0,0,0,0,0,0,0,0,115,241,100,74,0
6,2,0,8,0,3,1,0,30,0,Pass,887,887,0,143,199,351,39,0,45,6,0,0,104,0,0,0,0,0,0,0,0,0,0,8,241,600,232,0
6,2,0,12,0,9,0,0,30,0,Fail,275,272,3,5,78,25,27,0,40,0,0,0,100,0,0,0,0,0,0,0,0,0,0,10,241,372,133,0
6,2,1,5,0,9,0,0,30,0,Distinction,164,164,0,3,29,37,8,0,7,0,0,0,80,0,0,0,0,0,0,0,0,0,0,54,241,380,200,0
6,2,0,5,0,7,0,0,30,0,Fail,194,171,23,5,41,91,6,0,9,0,0,0,42,0,0,0,0,0,0,0,0,0,0,17,241,300,162,0
6,2,0,8,0,4,0,0,30,0,Distinction,1500,1499,1,859,182,312,19,0,18,5,0,0,105,0,0,0,0,0,0,0,0,0,0,67,241,600,245,0
6,2,0,8,0,8,0,0,30,1,Pass,185,185,0,0,32,77,5,0,7,12,0,0,52,0,0,0,0,0,0,0,0,0,0,10,241,320,179,0
6,2,0,8,0,4,1,0,30,0,Pass,2062,2062,0,78,465,960,154,0,222,3,0,0,180,0,0,0,0,0,0,0,0,0,0,54,241,384,155,0
6,2,1,4,0,0,0,1,60,1,Pass,550,443,107,20,140,105,46,0,48,0,0,0,191,0,0,0,0,0,0,0,0,0,0,135,241,420,187,0
